
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 2365 | Sardine: 158 | Crab: 20 | Shark: 30 | Total: 2575
Simulated Sec 43 | Algae: 3186 | Sardine: 38 | Crab: 27 | Shark: 8 | Total: 3421
Simulated Sec 44 | Algae: 3258 | Sardine: 38 | Crab: 28 | Shark: 8 | Total: 3493
Simulated Sec 45 | Algae: 3331 | Sardine: 38 | Crab: 28 | Shark: 8 | Total: 3566
Simulated Sec 46 | Algae: 3393 | Sardine: 43 | Crab: 28 | Shark: 8 | Total: 3633
Simulated Sec 47 | Algae: 3442 | Sardine: 43 | Crab: 29 | Shark: 7 | Total: 3682
Simulated Sec 48 | Algae: 3500 | Sardine: 40 | Crab: 29 | Shark: 5 | Total: 3740
Simulated Sec 49 | Algae: 3544 | Sardine: 40 | Crab: 26 | Shark: 5 | Total: 3784
Simulated Sec 50 | Algae: 3577 | Sardine: 40 | Crab: 26 | Shark: 5 | Total: 3817
Simulated Sec 51 | Algae: 3606 | Sardine: 42 | Crab: 26 | Shark: 5 | Total: 3846
Simulated Sec 52 | Algae: 3638 | Sardine: 41 | Crab: 26 | Shark: 4 | Total: 3877
Simulated Sec 53 | Algae: 3667 | Sardine: 41 | Crab: 26 | Shark: 4 | Total: 3905
Simulated Sec 54 | Algae: 3706 | Sardine: 40 | Crab: 26 | Shark: 3 | Total: 3938
Simulated Sec 55 | Algae: 3723 | Sardine: 40 | Crab: 25 | Shark: 3 | Total: 3951
Simulated Sec 56 | Algae: 3739 | Sardine: 42 | Crab: 25 | Shark: 3 | Total: 3913
Simulated Sec 57 | Algae: 3762 | Sardine: 40 | Crab: 25 | Shark: 3 | Total: 3917
Simulated Sec 58 | Algae: 3774 | Sardine: 40 | Crab: 25 | Shark: 3 | Total: 3927
Simulated Sec 59 | Algae: 3790 | Sardine: 41 | Crab: 25 | Shark: 3 | Total: 3939
Simulated Sec 60 | Algae: 3798 | Sardine: 41 | Crab: 25 | Shark: 3 | Total: 3946
Simulated Sec 61 | Algae: 3825 | Sardine: 40 | Crab: 25 | Shark: 3 | Total: 3972
Simulated Sec 62 | Algae: 3831 | Sardine: 40 | Crab: 25 | Shark: 3 | Total: 3974
Simulated Sec 63 | Algae: 3818 | Sardine: 41 | Crab: 25 | Shark: 3 | Total: 3960
Simulated Sec 64 | Algae: 3812 | Sardine: 41 | Crab: 25 | Shark: 3 | Total: 3953
Simulated Sec 65 | Algae: 3833 | Sardine: 41 | Crab: 21 | Shark: 2 | Total: 3975
Simulated Sec 66 | Algae: 3972 | Sardine: 40 | Crab: 21 | Shark: 2 | Total: 4114
Simulated Sec 67 | Algae: 4071 | Sardine: 43 | Crab: 19 | Shark: 2 | Total: 4216
Simulated Sec 68 | Algae: 4185 | Sardine: 44 | Crab: 20 | Shark: 2 | Total: 4329
Simulated Sec 69 | Algae: 4298 | Sardine: 45 | Crab: 20 | Shark: 2 | Total: 4443
Simulated Sec 70 | Algae: 4392 | Sardine: 46 | Crab: 20 | Shark: 2 | Total: 4537
Simulated Sec 71 | Algae: 4521 | Sardine: 47 | Crab: 20 | Shark: 2 | Total: 4667
Simulated Sec 72 | Algae: 4639 | Sardine: 44 | Crab: 19 | Shark: 2 | Total: 4783
Simulated Sec 73 | Algae: 4747 | Sardine: 43 | Crab: 19 | Shark: 2 | Total: 4889
Simulated Sec 74 | Algae: 4849 | Sardine: 42 | Crab: 19 | Shark: 2 | Total: 4991
Simulated Sec 75 | Algae: 4940 | Sardine: 45 | Crab: 19 | Shark: 2 | Total: 5081
Simulated Sec 76 | Algae: 5034 | Sardine: 44 | Crab: 19 | Shark: 2 | Total: 5173
Simulated Sec 77 | Algae: 5119 | Sardine: 44 | Crab: 19 | Shark: 2 | Total: 5255
Simulated Sec 78 | Algae: 5198 | Sardine: 45 | Crab: 19 | Shark: 2 | Total: 5334
Simulated Sec 79 | Algae: 5243 | Sardine: 45 | Crab: 19 | Shark: 2 | Total: 5378
Simulated Sec 80 | Algae: 5296 | Sardine: 43 | Crab: 19 | Shark: 2 | Total: 5431
Simulated Sec 81 | Algae: 5351 | Sardine: 41 | Crab: 18 | Shark: 2 | Total: 5483
Simulated Sec 82 | Algae: 5424 | Sardine: 40 | Crab: 17 | Shark: 2 | Total: 5556
Simulated Sec 83 | Algae: 5453 | Sardine: 39 | Crab: 16 | Shark: 2 | Total: 5585
Simulated Sec 84 | Algae: 5521 | Sardine: 40 | Crab: 16 | Shark: 2 | Total: 5654
Simulated Sec 85 | Algae: 5606 | Sardine: 40 | Crab: 16 | Shark: 2 | Total: 5739
Simulated Sec 86 | Algae: 5655 | Sardine: 43 | Crab: 16 | Shark: 2 | Total: 5791
Simulated Sec 87 | Algae: 5697 | Sardine: 40 | Crab: 16 | Shark: 2 | Total: 5832
Simulated Sec 88 | Algae: 5748 | Sardine: 41 | Crab: 15 | Shark: 2 | Total: 5882
Simulated Sec 89 | Algae: 5816 | Sardine: 41 | Crab: 15 | Shark: 1 | Total: 5949
Simulated Sec 90 | Algae: 5869 | Sardine: 41 | Crab: 14 | Shark: 1 | Total: 6001
Simulated Sec 91 | Algae: 5935 | Sardine: 41 | Crab: 14 | Shark: 1 | Total: 6064
Simulated Sec 92 | Algae: 5998 | Sardine: 41 | Crab: 13 | Shark: 1 | Total: 6117
Simulated Sec 93 | Algae: 6066 | Sardine: 41 | Crab: 13 | Shark: 1 | Total: 6185
Simulated Sec 94 | Algae: 6115 | Sardine: 40 | Crab: 11 | Shark: 1 | Total: 6234
Simulated Sec 95 | Algae: 6159 | Sardine: 39 | Crab: 11 | Shark: 1 | Total: 6278
Simulated Sec 96 | Algae: 6193 | Sardine: 40 | Crab: 11 | Shark: 1 | Total: 6313
Simulated Sec 97 | Algae: 6251 | Sardine: 43 | Crab: 11 | Shark: 1 | Total: 6373
Simulated Sec 98 | Algae: 6373 | Sardine: 45 | Crab: 10 | Shark: 1 | Total: 6493
Simulated Sec 99 | Algae: 6574 | Sardine: 45 | Crab: 11 | Shark: 1 | Total: 6691
Simulated Sec 100 | Algae: 6751 | Sardine: 47 | Crab: 11 | Shark: 1 | Total: 6870
Simulated Sec 101 | Algae: 6941 | Sardine: 49 | Crab: 10 | Shark: 1 | Total: 7062
Simulated Sec 102 | Algae: 7118 | Sardine: 49 | Crab: 10 | Shark: 1 | Total: 7237
Simulated Sec 103 | Algae: 7297 | Sardine: 49 | Crab: 10 | Shark: 1 | Total: 7417
Simulated Sec 104 | Algae: 7465 | Sardine: 49 | Crab: 10 | Shark: 1 | Total: 7583
Simulated Sec 105 | Algae: 7590 | Sardine: 47 | Crab: 10 | Shark: 1 | Total: 7707
Simulated Sec 106 | Algae: 7805 | Sardine: 48 | Crab: 10 | Shark: 1 | Total: 7924
Simulated Sec 107 | Algae: 8005 | Sardine: 48 | Crab: 9 | Shark: 1 | Total: 8122
Simulated Sec 108 | Algae: 8192 | Sardine: 48 | Crab: 9 | Shark: 1 | Total: 8309
Simulated Sec 109 | Algae: 8391 | Sardine: 48 | Crab: 9 | Shark: 1 | Total: 8509
Simulated Sec 110 | Algae: 8545 | Sardine: 47 | Crab: 8 | Shark: 1 | Total: 8666
Simulated Sec 111 | Algae: 8695 | Sardine: 51 | Crab: 8 | Shark: 1 | Total: 8820
Simulated Sec 112 | Algae: 8850 | Sardine: 52 | Crab: 7 | Shark: 1 | Total: 8976
Simulated Sec 113 | Algae: 8999 | Sardine: 53 | Crab: 7 | Shark: 1 | Total: 9127
Simulated Sec 114 | Algae: 9137 | Sardine: 51 | Crab: 7 | Shark: 1 | Total: 9265
Simulated Sec 115 | Algae: 9290 | Sardine: 54 | Crab: 7 | Shark: 1 | Total: 9416
Simulated Sec 116 | Algae: 9399 | Sardine: 57 | Crab: 7 | Shark: 1 | Total: 9527
COLLAPSE: Overpopulation!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7f150849f190, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7f13a4001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7f13a4013f50, refCount 1, unCloseable false]
Finished.
