
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 998 | Sardine: 100 | Crab: 20 | Shark: 3 | Total: 1121
Simulated Sec 22 | Algae: 1426 | Sardine: 129 | Crab: 20 | Shark: 3 | Total: 1645
Simulated Sec 23 | Algae: 1551 | Sardine: 143 | Crab: 20 | Shark: 3 | Total: 1784
Simulated Sec 24 | Algae: 1691 | Sardine: 152 | Crab: 20 | Shark: 3 | Total: 1933
Simulated Sec 25 | Algae: 1756 | Sardine: 162 | Crab: 20 | Shark: 3 | Total: 2009
Simulated Sec 26 | Algae: 1869 | Sardine: 170 | Crab: 20 | Shark: 3 | Total: 2132
Simulated Sec 27 | Algae: 1958 | Sardine: 176 | Crab: 20 | Shark: 3 | Total: 2230
Simulated Sec 28 | Algae: 2055 | Sardine: 186 | Crab: 21 | Shark: 3 | Total: 2339
Simulated Sec 29 | Algae: 2101 | Sardine: 192 | Crab: 21 | Shark: 3 | Total: 2392
Simulated Sec 30 | Algae: 2144 | Sardine: 201 | Crab: 21 | Shark: 3 | Total: 2444
Simulated Sec 31 | Algae: 2201 | Sardine: 211 | Crab: 21 | Shark: 3 | Total: 2514
Simulated Sec 32 | Algae: 2262 | Sardine: 216 | Crab: 21 | Shark: 3 | Total: 2583
Simulated Sec 33 | Algae: 2267 | Sardine: 225 | Crab: 21 | Shark: 3 | Total: 2602
Simulated Sec 34 | Algae: 2341 | Sardine: 236 | Crab: 21 | Shark: 3 | Total: 2693
Simulated Sec 35 | Algae: 2416 | Sardine: 238 | Crab: 21 | Shark: 3 | Total: 2783
Simulated Sec 36 | Algae: 2527 | Sardine: 261 | Crab: 21 | Shark: 3 | Total: 2923
Simulated Sec 37 | Algae: 2596 | Sardine: 279 | Crab: 21 | Shark: 3 | Total: 3018
Simulated Sec 38 | Algae: 2657 | Sardine: 286 | Crab: 21 | Shark: 3 | Total: 3092
Simulated Sec 39 | Algae: 2751 | Sardine: 296 | Crab: 21 | Shark: 3 | Total: 3201
Simulated Sec 40 | Algae: 2763 | Sardine: 309 | Crab: 21 | Shark: 3 | Total: 3243
Simulated Sec 41 | Algae: 2855 | Sardine: 321 | Crab: 21 | Shark: 3 | Total: 3355
Simulated Sec 42 | Algae: 2870 | Sardine: 349 | Crab: 21 | Shark: 3 | Total: 3408
Simulated Sec 43 | Algae: 2855 | Sardine: 364 | Crab: 21 | Shark: 3 | Total: 3417
Simulated Sec 44 | Algae: 2904 | Sardine: 353 | Crab: 21 | Shark: 3 | Total: 3469
Simulated Sec 45 | Algae: 2951 | Sardine: 368 | Crab: 22 | Shark: 3 | Total: 3537
Simulated Sec 46 | Algae: 3150 | Sardine: 385 | Crab: 22 | Shark: 3 | Total: 3762
Simulated Sec 47 | Algae: 3333 | Sardine: 383 | Crab: 22 | Shark: 3 | Total: 3947
Simulated Sec 48 | Algae: 3599 | Sardine: 386 | Crab: 22 | Shark: 3 | Total: 4223
Simulated Sec 49 | Algae: 3755 | Sardine: 388 | Crab: 22 | Shark: 3 | Total: 4384
Simulated Sec 50 | Algae: 3830 | Sardine: 402 | Crab: 22 | Shark: 3 | Total: 4481
Simulated Sec 51 | Algae: 3892 | Sardine: 433 | Crab: 22 | Shark: 3 | Total: 4584
Simulated Sec 52 | Algae: 3972 | Sardine: 457 | Crab: 22 | Shark: 3 | Total: 4696
Simulated Sec 53 | Algae: 3978 | Sardine: 470 | Crab: 22 | Shark: 3 | Total: 4730
Simulated Sec 54 | Algae: 4041 | Sardine: 496 | Crab: 22 | Shark: 3 | Total: 4836
Simulated Sec 55 | Algae: 4011 | Sardine: 567 | Crab: 22 | Shark: 3 | Total: 4883
Simulated Sec 56 | Algae: 3973 | Sardine: 628 | Crab: 23 | Shark: 3 | Total: 4914
Simulated Sec 57 | Algae: 3972 | Sardine: 670 | Crab: 23 | Shark: 3 | Total: 4962
Simulated Sec 58 | Algae: 3999 | Sardine: 703 | Crab: 23 | Shark: 3 | Total: 5041
Simulated Sec 59 | Algae: 3901 | Sardine: 785 | Crab: 23 | Shark: 3 | Total: 5036
Simulated Sec 60 | Algae: 3954 | Sardine: 811 | Crab: 23 | Shark: 3 | Total: 5138
Simulated Sec 61 | Algae: 4015 | Sardine: 830 | Crab: 23 | Shark: 3 | Total: 5237
Simulated Sec 62 | Algae: 4158 | Sardine: 837 | Crab: 23 | Shark: 3 | Total: 5371
Simulated Sec 63 | Algae: 4126 | Sardine: 890 | Crab: 15 | Shark: 3 | Total: 5399
Simulated Sec 64 | Algae: 4155 | Sardine: 949 | Crab: 15 | Shark: 3 | Total: 5498
Simulated Sec 65 | Algae: 4272 | Sardine: 984 | Crab: 15 | Shark: 3 | Total: 5657
Simulated Sec 66 | Algae: 4358 | Sardine: 1005 | Crab: 15 | Shark: 3 | Total: 5772
Simulated Sec 67 | Algae: 4358 | Sardine: 1061 | Crab: 15 | Shark: 3 | Total: 5839
Simulated Sec 68 | Algae: 4396 | Sardine: 1111 | Crab: 15 | Shark: 3 | Total: 5936
Simulated Sec 69 | Algae: 4585 | Sardine: 1088 | Crab: 19 | Shark: 3 | Total: 6140
Simulated Sec 70 | Algae: 4757 | Sardine: 1075 | Crab: 21 | Shark: 3 | Total: 6342
Simulated Sec 71 | Algae: 4845 | Sardine: 1039 | Crab: 21 | Shark: 3 | Total: 6445
Simulated Sec 72 | Algae: 5008 | Sardine: 1026 | Crab: 23 | Shark: 3 | Total: 6620
Simulated Sec 73 | Algae: 5122 | Sardine: 1005 | Crab: 23 | Shark: 3 | Total: 6766
Simulated Sec 74 | Algae: 5336 | Sardine: 994 | Crab: 23 | Shark: 3 | Total: 7013
Simulated Sec 75 | Algae: 5331 | Sardine: 999 | Crab: 23 | Shark: 3 | Total: 7039
Simulated Sec 76 | Algae: 5302 | Sardine: 1003 | Crab: 24 | Shark: 3 | Total: 7065
Simulated Sec 77 | Algae: 5414 | Sardine: 973 | Crab: 27 | Shark: 3 | Total: 7217
Simulated Sec 78 | Algae: 5569 | Sardine: 946 | Crab: 30 | Shark: 3 | Total: 7408
Simulated Sec 79 | Algae: 5652 | Sardine: 983 | Crab: 31 | Shark: 3 | Total: 7566
Simulated Sec 80 | Algae: 5841 | Sardine: 960 | Crab: 32 | Shark: 3 | Total: 7770
Simulated Sec 81 | Algae: 6156 | Sardine: 967 | Crab: 36 | Shark: 3 | Total: 8180
Simulated Sec 82 | Algae: 6096 | Sardine: 1033 | Crab: 41 | Shark: 3 | Total: 8227
Simulated Sec 83 | Algae: 6261 | Sardine: 1061 | Crab: 49 | Shark: 3 | Total: 8452
Simulated Sec 84 | Algae: 6649 | Sardine: 1070 | Crab: 50 | Shark: 3 | Total: 8878
Simulated Sec 85 | Algae: 6907 | Sardine: 1040 | Crab: 50 | Shark: 3 | Total: 9137
Simulated Sec 86 | Algae: 7064 | Sardine: 1039 | Crab: 52 | Shark: 3 | Total: 9324
Simulated Sec 87 | Algae: 6636 | Sardine: 1143 | Crab: 63 | Shark: 3 | Total: 9052
Simulated Sec 88 | Algae: 6567 | Sardine: 1127 | Crab: 66 | Shark: 3 | Total: 9024
Simulated Sec 89 | Algae: 6665 | Sardine: 1108 | Crab: 70 | Shark: 3 | Total: 9134
Simulated Sec 90 | Algae: 6910 | Sardine: 1096 | Crab: 71 | Shark: 3 | Total: 9383
Simulated Sec 91 | Algae: 7015 | Sardine: 1164 | Crab: 77 | Shark: 3 | Total: 9565
COLLAPSE: Overpopulation!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fa3e0837770, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fa284001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fa284013f30, refCount 1, unCloseable false]
Finished.
