
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 2912 | Sardine: 220 | Crab: 20 | Shark: 10 | Total: 3164
Simulated Sec 61 | Algae: 18 | Sardine: 133 | Crab: 7 | Shark: 3 | Total: 1297
Simulated Sec 62 | Algae: 18 | Sardine: 113 | Crab: 7 | Shark: 3 | Total: 1295
Simulated Sec 63 | Algae: 18 | Sardine: 88 | Crab: 7 | Shark: 3 | Total: 1295
Simulated Sec 64 | Algae: 18 | Sardine: 75 | Crab: 6 | Shark: 3 | Total: 1294
Simulated Sec 65 | Algae: 20 | Sardine: 55 | Crab: 6 | Shark: 3 | Total: 1295
Simulated Sec 66 | Algae: 20 | Sardine: 38 | Crab: 6 | Shark: 2 | Total: 1293
Simulated Sec 67 | Algae: 20 | Sardine: 20 | Crab: 6 | Shark: 1 | Total: 1290
Simulated Sec 68 | Algae: 20 | Sardine: 9 | Crab: 6 | Shark: 1 | Total: 1290
Simulated Sec 69 | Algae: 20 | Sardine: 6 | Crab: 6 | Shark: 1 | Total: 1230
Simulated Sec 70 | Algae: 20 | Sardine: 3 | Crab: 6 | Shark: 1 | Total: 1207
Simulated Sec 71 | Algae: 21 | Sardine: 2 | Crab: 6 | Shark: 1 | Total: 1180
Simulated Sec 72 | Algae: 22 | Sardine: 2 | Crab: 6 | Shark: 1 | Total: 1168
Simulated Sec 73 | Algae: 22 | Sardine: 1 | Crab: 6 | Shark: 1 | Total: 1161
Simulated Sec 74 | Algae: 22 | Sardine: 1 | Crab: 6 | Shark: 1 | Total: 1158
Simulated Sec 75 | Algae: 22 | Sardine: 1 | Crab: 6 | Shark: 0 | Total: 1146
COLLAPSE: Species extinct!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fd3008404b0, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fd1a8001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fd1a8013dd0, refCount 1, unCloseable false]
Finished.
