
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 1000 | Sardine: 100 | Crab: 20 | Shark: 6 | Total: 1126
Simulated Sec 20 | Algae: 1281 | Sardine: 401 | Crab: 21 | Shark: 6 | Total: 1744
Simulated Sec 21 | Algae: 1279 | Sardine: 437 | Crab: 21 | Shark: 6 | Total: 1781
Simulated Sec 22 | Algae: 1244 | Sardine: 478 | Crab: 24 | Shark: 6 | Total: 1786
Simulated Sec 23 | Algae: 1237 | Sardine: 513 | Crab: 24 | Shark: 6 | Total: 1816
Simulated Sec 24 | Algae: 1207 | Sardine: 557 | Crab: 24 | Shark: 6 | Total: 1830
Simulated Sec 25 | Algae: 1172 | Sardine: 593 | Crab: 24 | Shark: 6 | Total: 1832
Simulated Sec 26 | Algae: 1077 | Sardine: 640 | Crab: 24 | Shark: 6 | Total: 1784
Simulated Sec 27 | Algae: 1005 | Sardine: 696 | Crab: 24 | Shark: 6 | Total: 1769
Simulated Sec 28 | Algae: 904 | Sardine: 754 | Crab: 25 | Shark: 6 | Total: 1727
Simulated Sec 29 | Algae: 851 | Sardine: 813 | Crab: 26 | Shark: 6 | Total: 1734
Simulated Sec 30 | Algae: 686 | Sardine: 891 | Crab: 26 | Shark: 6 | Total: 1649
Simulated Sec 31 | Algae: 554 | Sardine: 924 | Crab: 26 | Shark: 6 | Total: 1558
Simulated Sec 32 | Algae: 515 | Sardine: 930 | Crab: 26 | Shark: 6 | Total: 1530
Simulated Sec 33 | Algae: 484 | Sardine: 941 | Crab: 26 | Shark: 6 | Total: 1516
Simulated Sec 34 | Algae: 426 | Sardine: 980 | Crab: 26 | Shark: 6 | Total: 1502
Simulated Sec 35 | Algae: 448 | Sardine: 974 | Crab: 26 | Shark: 6 | Total: 1529
Simulated Sec 36 | Algae: 443 | Sardine: 996 | Crab: 26 | Shark: 6 | Total: 1549
Simulated Sec 37 | Algae: 426 | Sardine: 1019 | Crab: 26 | Shark: 6 | Total: 1558
Simulated Sec 38 | Algae: 393 | Sardine: 1026 | Crab: 26 | Shark: 6 | Total: 1539
Simulated Sec 39 | Algae: 445 | Sardine: 1013 | Crab: 27 | Shark: 6 | Total: 1591
Simulated Sec 40 | Algae: 430 | Sardine: 1002 | Crab: 28 | Shark: 6 | Total: 1581
Simulated Sec 41 | Algae: 375 | Sardine: 999 | Crab: 30 | Shark: 6 | Total: 1540
Simulated Sec 42 | Algae: 343 | Sardine: 990 | Crab: 30 | Shark: 6 | Total: 1526
Simulated Sec 43 | Algae: 330 | Sardine: 973 | Crab: 30 | Shark: 6 | Total: 1513
Simulated Sec 44 | Algae: 257 | Sardine: 991 | Crab: 36 | Shark: 6 | Total: 1478
Simulated Sec 45 | Algae: 272 | Sardine: 980 | Crab: 37 | Shark: 6 | Total: 1500
Simulated Sec 46 | Algae: 331 | Sardine: 974 | Crab: 38 | Shark: 6 | Total: 1569
Simulated Sec 47 | Algae: 323 | Sardine: 950 | Crab: 43 | Shark: 6 | Total: 1567
Simulated Sec 48 | Algae: 294 | Sardine: 933 | Crab: 43 | Shark: 6 | Total: 1551
Simulated Sec 49 | Algae: 293 | Sardine: 891 | Crab: 46 | Shark: 6 | Total: 1554
Simulated Sec 50 | Algae: 280 | Sardine: 868 | Crab: 47 | Shark: 6 | Total: 1542
Simulated Sec 51 | Algae: 278 | Sardine: 851 | Crab: 50 | Shark: 6 | Total: 1541
Simulated Sec 52 | Algae: 278 | Sardine: 806 | Crab: 51 | Shark: 6 | Total: 1541
Simulated Sec 53 | Algae: 270 | Sardine: 775 | Crab: 53 | Shark: 6 | Total: 1536
Simulated Sec 54 | Algae: 299 | Sardine: 733 | Crab: 53 | Shark: 6 | Total: 1569
Simulated Sec 55 | Algae: 319 | Sardine: 711 | Crab: 56 | Shark: 6 | Total: 1598
Simulated Sec 56 | Algae: 374 | Sardine: 685 | Crab: 60 | Shark: 6 | Total: 1662
Simulated Sec 57 | Algae: 360 | Sardine: 656 | Crab: 63 | Shark: 6 | Total: 1656
Simulated Sec 58 | Algae: 400 | Sardine: 621 | Crab: 68 | Shark: 6 | Total: 1697
Simulated Sec 59 | Algae: 393 | Sardine: 568 | Crab: 72 | Shark: 7 | Total: 1692
Simulated Sec 60 | Algae: 391 | Sardine: 532 | Crab: 76 | Shark: 7 | Total: 1690
Simulated Sec 61 | Algae: 391 | Sardine: 503 | Crab: 76 | Shark: 7 | Total: 1690
Simulated Sec 62 | Algae: 391 | Sardine: 471 | Crab: 79 | Shark: 7 | Total: 1693
Simulated Sec 63 | Algae: 391 | Sardine: 439 | Crab: 77 | Shark: 7 | Total: 1693
Simulated Sec 64 | Algae: 474 | Sardine: 396 | Crab: 82 | Shark: 7 | Total: 1777
Simulated Sec 65 | Algae: 655 | Sardine: 357 | Crab: 85 | Shark: 7 | Total: 1960
Simulated Sec 66 | Algae: 653 | Sardine: 323 | Crab: 89 | Shark: 7 | Total: 1956
Simulated Sec 67 | Algae: 678 | Sardine: 282 | Crab: 95 | Shark: 7 | Total: 1981
Simulated Sec 68 | Algae: 698 | Sardine: 258 | Crab: 96 | Shark: 7 | Total: 2000
Simulated Sec 69 | Algae: 754 | Sardine: 225 | Crab: 98 | Shark: 7 | Total: 2030
Simulated Sec 70 | Algae: 754 | Sardine: 199 | Crab: 100 | Shark: 7 | Total: 2030
Simulated Sec 71 | Algae: 732 | Sardine: 183 | Crab: 103 | Shark: 7 | Total: 2011
Simulated Sec 72 | Algae: 719 | Sardine: 180 | Crab: 105 | Shark: 7 | Total: 2008
Simulated Sec 73 | Algae: 854 | Sardine: 175 | Crab: 107 | Shark: 7 | Total: 2152
Simulated Sec 74 | Algae: 1215 | Sardine: 169 | Crab: 111 | Shark: 7 | Total: 2515
Simulated Sec 75 | Algae: 1217 | Sardine: 151 | Crab: 117 | Shark: 7 | Total: 2518
Simulated Sec 76 | Algae: 1217 | Sardine: 137 | Crab: 123 | Shark: 7 | Total: 2517
Simulated Sec 77 | Algae: 1307 | Sardine: 124 | Crab: 132 | Shark: 7 | Total: 2606
Simulated Sec 78 | Algae: 1307 | Sardine: 107 | Crab: 136 | Shark: 7 | Total: 2602
Simulated Sec 79 | Algae: 1307 | Sardine: 104 | Crab: 140 | Shark: 7 | Total: 2600
Simulated Sec 80 | Algae: 1318 | Sardine: 101 | Crab: 142 | Shark: 7 | Total: 2608
Simulated Sec 81 | Algae: 1364 | Sardine: 93 | Crab: 146 | Shark: 7 | Total: 2647
Simulated Sec 82 | Algae: 1651 | Sardine: 85 | Crab: 148 | Shark: 7 | Total: 2929
Simulated Sec 83 | Algae: 2100 | Sardine: 77 | Crab: 157 | Shark: 7 | Total: 3374
Simulated Sec 84 | Algae: 2347 | Sardine: 98 | Crab: 162 | Shark: 7 | Total: 3643
Simulated Sec 85 | Algae: 2259 | Sardine: 121 | Crab: 163 | Shark: 7 | Total: 3577
Simulated Sec 86 | Algae: 2196 | Sardine: 148 | Crab: 163 | Shark: 7 | Total: 3545
Simulated Sec 87 | Algae: 2348 | Sardine: 149 | Crab: 166 | Shark: 7 | Total: 3693
Simulated Sec 88 | Algae: 2348 | Sardine: 148 | Crab: 169 | Shark: 7 | Total: 3683
Simulated Sec 89 | Algae: 2362 | Sardine: 148 | Crab: 178 | Shark: 7 | Total: 3687
Simulated Sec 90 | Algae: 2376 | Sardine: 148 | Crab: 182 | Shark: 7 | Total: 3686
Simulated Sec 91 | Algae: 2660 | Sardine: 144 | Crab: 187 | Shark: 7 | Total: 3955
Simulated Sec 92 | Algae: 3312 | Sardine: 143 | Crab: 190 | Shark: 7 | Total: 4586
Simulated Sec 93 | Algae: 4324 | Sardine: 143 | Crab: 191 | Shark: 7 | Total: 5584
Simulated Sec 94 | Algae: 4324 | Sardine: 135 | Crab: 192 | Shark: 7 | Total: 5567
Simulated Sec 95 | Algae: 4324 | Sardine: 134 | Crab: 192 | Shark: 7 | Total: 5550
Simulated Sec 96 | Algae: 4553 | Sardine: 142 | Crab: 194 | Shark: 7 | Total: 5776
Simulated Sec 97 | Algae: 4657 | Sardine: 145 | Crab: 196 | Shark: 7 | Total: 5858
Simulated Sec 98 | Algae: 4657 | Sardine: 146 | Crab: 197 | Shark: 7 | Total: 5831
Simulated Sec 99 | Algae: 4700 | Sardine: 146 | Crab: 197 | Shark: 7 | Total: 5831
Simulated Sec 100 | Algae: 5137 | Sardine: 148 | Crab: 198 | Shark: 7 | Total: 6251
Simulated Sec 101 | Algae: 6132 | Sardine: 143 | Crab: 198 | Shark: 7 | Total: 7229
Simulated Sec 102 | Algae: 8465 | Sardine: 141 | Crab: 199 | Shark: 7 | Total: 9525
COLLAPSE: Overpopulation!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fb9c4860a70, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fb860001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fb860013f30, refCount 1, unCloseable false]
Finished.
