
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 995 | Sardine: 101 | Crab: 20 | Shark: 3 | Total: 1119
Simulated Sec 30 | Algae: 689 | Sardine: 261 | Crab: 20 | Shark: 4 | Total: 979
Simulated Sec 31 | Algae: 717 | Sardine: 268 | Crab: 20 | Shark: 4 | Total: 1014
Simulated Sec 32 | Algae: 734 | Sardine: 279 | Crab: 20 | Shark: 4 | Total: 1042
Simulated Sec 33 | Algae: 750 | Sardine: 288 | Crab: 20 | Shark: 4 | Total: 1067
Simulated Sec 34 | Algae: 757 | Sardine: 298 | Crab: 20 | Shark: 4 | Total: 1084
Simulated Sec 35 | Algae: 765 | Sardine: 309 | Crab: 20 | Shark: 4 | Total: 1103
Simulated Sec 36 | Algae: 788 | Sardine: 317 | Crab: 20 | Shark: 4 | Total: 1134
Simulated Sec 37 | Algae: 771 | Sardine: 326 | Crab: 20 | Shark: 4 | Total: 1126
Simulated Sec 38 | Algae: 760 | Sardine: 341 | Crab: 20 | Shark: 4 | Total: 1130
Simulated Sec 39 | Algae: 773 | Sardine: 349 | Crab: 20 | Shark: 4 | Total: 1151
Simulated Sec 40 | Algae: 778 | Sardine: 351 | Crab: 20 | Shark: 5 | Total: 1160
Simulated Sec 41 | Algae: 784 | Sardine: 355 | Crab: 20 | Shark: 5 | Total: 1170
Simulated Sec 42 | Algae: 754 | Sardine: 369 | Crab: 20 | Shark: 5 | Total: 1154
Simulated Sec 43 | Algae: 731 | Sardine: 381 | Crab: 20 | Shark: 5 | Total: 1143
Simulated Sec 44 | Algae: 714 | Sardine: 385 | Crab: 20 | Shark: 5 | Total: 1130
Simulated Sec 45 | Algae: 685 | Sardine: 394 | Crab: 20 | Shark: 5 | Total: 1111
Simulated Sec 46 | Algae: 671 | Sardine: 403 | Crab: 20 | Shark: 5 | Total: 1106
Simulated Sec 47 | Algae: 640 | Sardine: 418 | Crab: 20 | Shark: 5 | Total: 1090
Simulated Sec 48 | Algae: 604 | Sardine: 435 | Crab: 20 | Shark: 5 | Total: 1071
Simulated Sec 49 | Algae: 593 | Sardine: 439 | Crab: 20 | Shark: 5 | Total: 1065
Simulated Sec 50 | Algae: 570 | Sardine: 446 | Crab: 20 | Shark: 5 | Total: 1049
Simulated Sec 51 | Algae: 556 | Sardine: 450 | Crab: 20 | Shark: 5 | Total: 1039
Simulated Sec 52 | Algae: 529 | Sardine: 458 | Crab: 20 | Shark: 5 | Total: 1020
Simulated Sec 53 | Algae: 503 | Sardine: 469 | Crab: 20 | Shark: 5 | Total: 1005
Simulated Sec 54 | Algae: 486 | Sardine: 475 | Crab: 20 | Shark: 5 | Total: 996
Simulated Sec 55 | Algae: 463 | Sardine: 489 | Crab: 20 | Shark: 5 | Total: 986
Simulated Sec 56 | Algae: 440 | Sardine: 498 | Crab: 20 | Shark: 5 | Total: 973
Simulated Sec 57 | Algae: 438 | Sardine: 501 | Crab: 20 | Shark: 5 | Total: 975
Simulated Sec 58 | Algae: 427 | Sardine: 506 | Crab: 20 | Shark: 5 | Total: 969
Simulated Sec 59 | Algae: 419 | Sardine: 515 | Crab: 20 | Shark: 5 | Total: 971
Simulated Sec 60 | Algae: 405 | Sardine: 524 | Crab: 20 | Shark: 5 | Total: 966
Simulated Sec 61 | Algae: 403 | Sardine: 532 | Crab: 20 | Shark: 5 | Total: 973
Simulated Sec 62 | Algae: 401 | Sardine: 536 | Crab: 20 | Shark: 5 | Total: 975
Simulated Sec 63 | Algae: 406 | Sardine: 539 | Crab: 20 | Shark: 5 | Total: 983
Simulated Sec 64 | Algae: 382 | Sardine: 550 | Crab: 20 | Shark: 5 | Total: 971
Simulated Sec 65 | Algae: 364 | Sardine: 561 | Crab: 20 | Shark: 5 | Total: 965
Simulated Sec 66 | Algae: 340 | Sardine: 572 | Crab: 20 | Shark: 5 | Total: 952
Simulated Sec 67 | Algae: 322 | Sardine: 578 | Crab: 20 | Shark: 5 | Total: 940
Simulated Sec 68 | Algae: 295 | Sardine: 591 | Crab: 20 | Shark: 5 | Total: 926
Simulated Sec 69 | Algae: 273 | Sardine: 596 | Crab: 20 | Shark: 5 | Total: 910
Simulated Sec 70 | Algae: 270 | Sardine: 599 | Crab: 20 | Shark: 5 | Total: 909
Simulated Sec 71 | Algae: 272 | Sardine: 600 | Crab: 20 | Shark: 5 | Total: 912
Simulated Sec 72 | Algae: 270 | Sardine: 604 | Crab: 20 | Shark: 5 | Total: 914
Simulated Sec 73 | Algae: 256 | Sardine: 609 | Crab: 20 | Shark: 5 | Total: 906
Simulated Sec 74 | Algae: 252 | Sardine: 611 | Crab: 20 | Shark: 5 | Total: 904
Simulated Sec 75 | Algae: 251 | Sardine: 609 | Crab: 20 | Shark: 6 | Total: 904
Simulated Sec 76 | Algae: 250 | Sardine: 609 | Crab: 20 | Shark: 6 | Total: 904
Simulated Sec 77 | Algae: 254 | Sardine: 606 | Crab: 20 | Shark: 6 | Total: 908
Simulated Sec 78 | Algae: 252 | Sardine: 607 | Crab: 20 | Shark: 6 | Total: 909
Simulated Sec 79 | Algae: 240 | Sardine: 611 | Crab: 20 | Shark: 6 | Total: 901
Simulated Sec 80 | Algae: 254 | Sardine: 611 | Crab: 20 | Shark: 6 | Total: 915
Simulated Sec 81 | Algae: 250 | Sardine: 610 | Crab: 20 | Shark: 6 | Total: 912
Simulated Sec 82 | Algae: 259 | Sardine: 608 | Crab: 20 | Shark: 6 | Total: 921
Simulated Sec 83 | Algae: 263 | Sardine: 606 | Crab: 20 | Shark: 6 | Total: 927
Simulated Sec 84 | Algae: 265 | Sardine: 606 | Crab: 20 | Shark: 6 | Total: 930
Simulated Sec 85 | Algae: 271 | Sardine: 605 | Crab: 20 | Shark: 6 | Total: 937
Simulated Sec 86 | Algae: 268 | Sardine: 606 | Crab: 20 | Shark: 6 | Total: 937
Simulated Sec 87 | Algae: 259 | Sardine: 602 | Crab: 20 | Shark: 6 | Total: 929
Simulated Sec 88 | Algae: 217 | Sardine: 608 | Crab: 20 | Shark: 6 | Total: 894
Simulated Sec 89 | Algae: 199 | Sardine: 612 | Crab: 20 | Shark: 6 | Total: 885
Simulated Sec 90 | Algae: 197 | Sardine: 612 | Crab: 20 | Shark: 6 | Total: 884
Simulated Sec 91 | Algae: 207 | Sardine: 611 | Crab: 20 | Shark: 6 | Total: 894
Simulated Sec 92 | Algae: 181 | Sardine: 619 | Crab: 20 | Shark: 6 | Total: 878
Simulated Sec 93 | Algae: 170 | Sardine: 621 | Crab: 20 | Shark: 6 | Total: 872
Simulated Sec 94 | Algae: 166 | Sardine: 623 | Crab: 20 | Shark: 6 | Total: 871
Simulated Sec 95 | Algae: 165 | Sardine: 622 | Crab: 20 | Shark: 6 | Total: 869
Simulated Sec 96 | Algae: 159 | Sardine: 620 | Crab: 20 | Shark: 6 | Total: 865
Simulated Sec 97 | Algae: 163 | Sardine: 618 | Crab: 20 | Shark: 6 | Total: 869
Simulated Sec 98 | Algae: 169 | Sardine: 615 | Crab: 20 | Shark: 6 | Total: 875
Simulated Sec 99 | Algae: 165 | Sardine: 616 | Crab: 20 | Shark: 6 | Total: 873
Simulated Sec 100 | Algae: 169 | Sardine: 613 | Crab: 20 | Shark: 6 | Total: 877
Simulated Sec 101 | Algae: 171 | Sardine: 611 | Crab: 20 | Shark: 6 | Total: 879
Simulated Sec 102 | Algae: 171 | Sardine: 607 | Crab: 20 | Shark: 6 | Total: 879
Simulated Sec 103 | Algae: 171 | Sardine: 599 | Crab: 20 | Shark: 6 | Total: 879
Simulated Sec 104 | Algae: 169 | Sardine: 594 | Crab: 20 | Shark: 6 | Total: 874
Simulated Sec 105 | Algae: 162 | Sardine: 591 | Crab: 20 | Shark: 6 | Total: 867
Simulated Sec 106 | Algae: 159 | Sardine: 590 | Crab: 20 | Shark: 6 | Total: 863
Simulated Sec 107 | Algae: 159 | Sardine: 584 | Crab: 20 | Shark: 6 | Total: 861
Simulated Sec 108 | Algae: 163 | Sardine: 583 | Crab: 20 | Shark: 6 | Total: 865
Simulated Sec 109 | Algae: 119 | Sardine: 591 | Crab: 20 | Shark: 6 | Total: 838
Simulated Sec 110 | Algae: 118 | Sardine: 584 | Crab: 20 | Shark: 6 | Total: 837
Simulated Sec 111 | Algae: 101 | Sardine: 583 | Crab: 20 | Shark: 6 | Total: 821
Simulated Sec 112 | Algae: 101 | Sardine: 579 | Crab: 20 | Shark: 6 | Total: 819
Simulated Sec 113 | Algae: 102 | Sardine: 574 | Crab: 21 | Shark: 6 | Total: 818
Simulated Sec 114 | Algae: 102 | Sardine: 568 | Crab: 21 | Shark: 6 | Total: 817
Simulated Sec 115 | Algae: 102 | Sardine: 550 | Crab: 21 | Shark: 6 | Total: 816
Simulated Sec 116 | Algae: 94 | Sardine: 537 | Crab: 21 | Shark: 6 | Total: 807
Simulated Sec 117 | Algae: 94 | Sardine: 531 | Crab: 21 | Shark: 6 | Total: 807
Simulated Sec 118 | Algae: 94 | Sardine: 527 | Crab: 21 | Shark: 6 | Total: 807
Simulated Sec 119 | Algae: 94 | Sardine: 517 | Crab: 22 | Shark: 6 | Total: 806
Simulated Sec 120 | Algae: 94 | Sardine: 510 | Crab: 22 | Shark: 6 | Total: 805
Simulated Sec 121 | Algae: 102 | Sardine: 505 | Crab: 22 | Shark: 6 | Total: 813
Simulated Sec 122 | Algae: 108 | Sardine: 501 | Crab: 22 | Shark: 6 | Total: 819
Simulated Sec 123 | Algae: 106 | Sardine: 492 | Crab: 22 | Shark: 6 | Total: 817
Simulated Sec 124 | Algae: 110 | Sardine: 487 | Crab: 22 | Shark: 6 | Total: 821
Simulated Sec 125 | Algae: 115 | Sardine: 480 | Crab: 22 | Shark: 6 | Total: 824
Simulated Sec 126 | Algae: 113 | Sardine: 472 | Crab: 11 | Shark: 6 | Total: 821
Simulated Sec 127 | Algae: 116 | Sardine: 465 | Crab: 11 | Shark: 6 | Total: 821
Simulated Sec 128 | Algae: 116 | Sardine: 458 | Crab: 12 | Shark: 6 | Total: 819
Simulated Sec 129 | Algae: 112 | Sardine: 448 | Crab: 12 | Shark: 6 | Total: 813
Simulated Sec 130 | Algae: 120 | Sardine: 443 | Crab: 12 | Shark: 6 | Total: 821
Simulated Sec 131 | Algae: 120 | Sardine: 440 | Crab: 12 | Shark: 6 | Total: 819
Simulated Sec 132 | Algae: 126 | Sardine: 432 | Crab: 12 | Shark: 6 | Total: 823
Simulated Sec 133 | Algae: 124 | Sardine: 427 | Crab: 12 | Shark: 6 | Total: 817
Simulated Sec 134 | Algae: 124 | Sardine: 421 | Crab: 13 | Shark: 6 | Total: 816
Simulated Sec 135 | Algae: 128 | Sardine: 414 | Crab: 13 | Shark: 6 | Total: 818
Simulated Sec 136 | Algae: 132 | Sardine: 406 | Crab: 15 | Shark: 6 | Total: 821
Simulated Sec 137 | Algae: 132 | Sardine: 399 | Crab: 15 | Shark: 6 | Total: 816
Simulated Sec 138 | Algae: 130 | Sardine: 391 | Crab: 15 | Shark: 6 | Total: 813
Simulated Sec 139 | Algae: 126 | Sardine: 385 | Crab: 15 | Shark: 6 | Total: 805
Simulated Sec 140 | Algae: 124 | Sardine: 372 | Crab: 15 | Shark: 6 | Total: 802
Simulated Sec 141 | Algae: 124 | Sardine: 363 | Crab: 15 | Shark: 6 | Total: 801
Simulated Sec 142 | Algae: 124 | Sardine: 359 | Crab: 16 | Shark: 6 | Total: 800
Simulated Sec 143 | Algae: 127 | Sardine: 352 | Crab: 16 | Shark: 6 | Total: 800
Simulated Sec 144 | Algae: 135 | Sardine: 340 | Crab: 16 | Shark: 6 | Total: 806
Simulated Sec 145 | Algae: 136 | Sardine: 333 | Crab: 16 | Shark: 6 | Total: 806
Simulated Sec 146 | Algae: 136 | Sardine: 325 | Crab: 16 | Shark: 6 | Total: 803
Simulated Sec 147 | Algae: 136 | Sardine: 315 | Crab: 16 | Shark: 6 | Total: 801
Simulated Sec 148 | Algae: 128 | Sardine: 307 | Crab: 16 | Shark: 6 | Total: 790
Simulated Sec 149 | Algae: 128 | Sardine: 296 | Crab: 16 | Shark: 6 | Total: 788
Simulated Sec 150 | Algae: 128 | Sardine: 285 | Crab: 16 | Shark: 6 | Total: 786
Simulated Sec 151 | Algae: 138 | Sardine: 275 | Crab: 16 | Shark: 6 | Total: 795
Simulated Sec 152 | Algae: 146 | Sardine: 266 | Crab: 16 | Shark: 6 | Total: 800
Simulated Sec 153 | Algae: 146 | Sardine: 259 | Crab: 16 | Shark: 6 | Total: 793
Simulated Sec 154 | Algae: 146 | Sardine: 249 | Crab: 16 | Shark: 6 | Total: 789
Simulated Sec 155 | Algae: 151 | Sardine: 237 | Crab: 16 | Shark: 6 | Total: 791
Simulated Sec 156 | Algae: 160 | Sardine: 229 | Crab: 16 | Shark: 6 | Total: 800
Simulated Sec 157 | Algae: 160 | Sardine: 219 | Crab: 16 | Shark: 6 | Total: 794
Simulated Sec 158 | Algae: 160 | Sardine: 213 | Crab: 16 | Shark: 6 | Total: 793
Simulated Sec 159 | Algae: 164 | Sardine: 203 | Crab: 16 | Shark: 6 | Total: 787
Simulated Sec 160 | Algae: 141 | Sardine: 200 | Crab: 16 | Shark: 6 | Total: 760
Simulated Sec 161 | Algae: 125 | Sardine: 194 | Crab: 17 | Shark: 6 | Total: 745
Simulated Sec 162 | Algae: 135 | Sardine: 189 | Crab: 17 | Shark: 6 | Total: 751
Simulated Sec 163 | Algae: 151 | Sardine: 182 | Crab: 17 | Shark: 6 | Total: 763
Simulated Sec 164 | Algae: 160 | Sardine: 174 | Crab: 17 | Shark: 6 | Total: 767
Simulated Sec 165 | Algae: 172 | Sardine: 166 | Crab: 17 | Shark: 6 | Total: 761
Simulated Sec 166 | Algae: 172 | Sardine: 156 | Crab: 17 | Shark: 6 | Total: 748
Simulated Sec 167 | Algae: 172 | Sardine: 152 | Crab: 17 | Shark: 6 | Total: 742
Simulated Sec 168 | Algae: 175 | Sardine: 146 | Crab: 17 | Shark: 6 | Total: 741
Simulated Sec 169 | Algae: 180 | Sardine: 135 | Crab: 17 | Shark: 6 | Total: 736
Simulated Sec 170 | Algae: 185 | Sardine: 131 | Crab: 17 | Shark: 6 | Total: 734
Simulated Sec 171 | Algae: 188 | Sardine: 125 | Crab: 20 | Shark: 6 | Total: 732
Simulated Sec 172 | Algae: 188 | Sardine: 117 | Crab: 20 | Shark: 6 | Total: 729
Simulated Sec 173 | Algae: 183 | Sardine: 113 | Crab: 20 | Shark: 6 | Total: 718
Simulated Sec 174 | Algae: 181 | Sardine: 106 | Crab: 21 | Shark: 6 | Total: 711
Simulated Sec 175 | Algae: 181 | Sardine: 105 | Crab: 21 | Shark: 6 | Total: 705
Simulated Sec 176 | Algae: 181 | Sardine: 102 | Crab: 21 | Shark: 6 | Total: 685
Simulated Sec 177 | Algae: 181 | Sardine: 97 | Crab: 21 | Shark: 6 | Total: 678
Simulated Sec 178 | Algae: 181 | Sardine: 93 | Crab: 22 | Shark: 6 | Total: 671
Simulated Sec 179 | Algae: 193 | Sardine: 92 | Crab: 22 | Shark: 6 | Total: 674
Simulated Sec 180 | Algae: 201 | Sardine: 87 | Crab: 22 | Shark: 6 | Total: 677
Simulated Sec 181 | Algae: 207 | Sardine: 81 | Crab: 22 | Shark: 6 | Total: 680
Simulated Sec 182 | Algae: 200 | Sardine: 84 | Crab: 22 | Shark: 6 | Total: 669
Simulated Sec 183 | Algae: 199 | Sardine: 86 | Crab: 22 | Shark: 6 | Total: 665
Simulated Sec 184 | Algae: 199 | Sardine: 82 | Crab: 22 | Shark: 6 | Total: 659
Simulated Sec 185 | Algae: 199 | Sardine: 79 | Crab: 22 | Shark: 6 | Total: 652
Simulated Sec 186 | Algae: 189 | Sardine: 83 | Crab: 22 | Shark: 6 | Total: 639
Simulated Sec 187 | Algae: 187 | Sardine: 84 | Crab: 22 | Shark: 6 | Total: 632
Simulated Sec 188 | Algae: 187 | Sardine: 82 | Crab: 22 | Shark: 6 | Total: 624
Simulated Sec 189 | Algae: 187 | Sardine: 81 | Crab: 22 | Shark: 6 | Total: 617
Simulated Sec 190 | Algae: 187 | Sardine: 79 | Crab: 22 | Shark: 6 | Total: 603
Simulated Sec 191 | Algae: 187 | Sardine: 77 | Crab: 22 | Shark: 6 | Total: 594
Simulated Sec 192 | Algae: 203 | Sardine: 73 | Crab: 22 | Shark: 6 | Total: 606
Simulated Sec 193 | Algae: 204 | Sardine: 71 | Crab: 22 | Shark: 6 | Total: 600
Simulated Sec 194 | Algae: 213 | Sardine: 70 | Crab: 22 | Shark: 6 | Total: 598
Simulated Sec 195 | Algae: 233 | Sardine: 70 | Crab: 22 | Shark: 6 | Total: 611
Simulated Sec 196 | Algae: 236 | Sardine: 68 | Crab: 22 | Shark: 6 | Total: 606
Simulated Sec 197 | Algae: 241 | Sardine: 64 | Crab: 22 | Shark: 6 | Total: 601
Simulated Sec 198 | Algae: 255 | Sardine: 63 | Crab: 22 | Shark: 6 | Total: 607
Simulated Sec 199 | Algae: 255 | Sardine: 62 | Crab: 22 | Shark: 6 | Total: 596
Simulated Sec 200 | Algae: 249 | Sardine: 61 | Crab: 22 | Shark: 6 | Total: 579
Simulated Sec 201 | Algae: 249 | Sardine: 61 | Crab: 22 | Shark: 6 | Total: 569
Simulated Sec 202 | Algae: 249 | Sardine: 59 | Crab: 22 | Shark: 6 | Total: 560
Simulated Sec 203 | Algae: 253 | Sardine: 58 | Crab: 22 | Shark: 6 | Total: 557
Simulated Sec 204 | Algae: 262 | Sardine: 55 | Crab: 22 | Shark: 6 | Total: 556
Simulated Sec 205 | Algae: 281 | Sardine: 53 | Crab: 22 | Shark: 6 | Total: 563
Simulated Sec 206 | Algae: 283 | Sardine: 53 | Crab: 22 | Shark: 6 | Total: 557
Simulated Sec 207 | Algae: 286 | Sardine: 53 | Crab: 22 | Shark: 6 | Total: 550
Simulated Sec 208 | Algae: 286 | Sardine: 53 | Crab: 22 | Shark: 6 | Total: 544
Simulated Sec 209 | Algae: 286 | Sardine: 52 | Crab: 22 | Shark: 6 | Total: 534
Simulated Sec 210 | Algae: 286 | Sardine: 52 | Crab: 22 | Shark: 6 | Total: 528
Simulated Sec 211 | Algae: 290 | Sardine: 51 | Crab: 22 | Shark: 6 | Total: 522
Simulated Sec 212 | Algae: 302 | Sardine: 50 | Crab: 22 | Shark: 6 | Total: 529
Simulated Sec 213 | Algae: 312 | Sardine: 49 | Crab: 22 | Shark: 6 | Total: 532
Simulated Sec 214 | Algae: 321 | Sardine: 47 | Crab: 22 | Shark: 6 | Total: 533
Simulated Sec 215 | Algae: 343 | Sardine: 46 | Crab: 22 | Shark: 6 | Total: 547
Simulated Sec 216 | Algae: 357 | Sardine: 46 | Crab: 22 | Shark: 6 | Total: 551
Simulated Sec 217 | Algae: 360 | Sardine: 45 | Crab: 22 | Shark: 6 | Total: 550
Simulated Sec 218 | Algae: 364 | Sardine: 45 | Crab: 22 | Shark: 6 | Total: 548
Simulated Sec 219 | Algae: 364 | Sardine: 43 | Crab: 22 | Shark: 6 | Total: 537
Simulated Sec 220 | Algae: 371 | Sardine: 41 | Crab: 22 | Shark: 6 | Total: 543
Simulated Sec 221 | Algae: 371 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 537
Simulated Sec 222 | Algae: 371 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 529
Simulated Sec 223 | Algae: 371 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 523
Simulated Sec 224 | Algae: 373 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 519
Simulated Sec 225 | Algae: 397 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 542
Simulated Sec 226 | Algae: 403 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 545
Simulated Sec 227 | Algae: 436 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 573
Simulated Sec 228 | Algae: 461 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 594
Simulated Sec 229 | Algae: 463 | Sardine: 40 | Crab: 24 | Shark: 6 | Total: 595
Simulated Sec 230 | Algae: 477 | Sardine: 39 | Crab: 24 | Shark: 6 | Total: 604
Simulated Sec 231 | Algae: 498 | Sardine: 39 | Crab: 24 | Shark: 6 | Total: 619
Simulated Sec 232 | Algae: 498 | Sardine: 39 | Crab: 24 | Shark: 6 | Total: 619
Simulated Sec 233 | Algae: 498 | Sardine: 38 | Crab: 24 | Shark: 6 | Total: 619
Simulated Sec 234 | Algae: 498 | Sardine: 37 | Crab: 24 | Shark: 6 | Total: 615
Simulated Sec 235 | Algae: 498 | Sardine: 35 | Crab: 24 | Shark: 6 | Total: 612
Simulated Sec 236 | Algae: 498 | Sardine: 35 | Crab: 24 | Shark: 6 | Total: 611
Simulated Sec 237 | Algae: 506 | Sardine: 35 | Crab: 24 | Shark: 6 | Total: 618
Simulated Sec 238 | Algae: 514 | Sardine: 33 | Crab: 24 | Shark: 6 | Total: 624
Simulated Sec 239 | Algae: 530 | Sardine: 31 | Crab: 24 | Shark: 6 | Total: 639
Simulated Sec 240 | Algae: 530 | Sardine: 28 | Crab: 24 | Shark: 6 | Total: 637
Simulated Sec 241 | Algae: 538 | Sardine: 28 | Crab: 24 | Shark: 6 | Total: 643
Simulated Sec 242 | Algae: 555 | Sardine: 20 | Crab: 24 | Shark: 6 | Total: 656
Simulated Sec 243 | Algae: 590 | Sardine: 20 | Crab: 24 | Shark: 6 | Total: 689
Simulated Sec 244 | Algae: 592 | Sardine: 19 | Crab: 24 | Shark: 6 | Total: 690
Simulated Sec 245 | Algae: 602 | Sardine: 19 | Crab: 24 | Shark: 6 | Total: 700
Simulated Sec 246 | Algae: 621 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 717
Simulated Sec 247 | Algae: 632 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 724
Simulated Sec 248 | Algae: 641 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 732
Simulated Sec 249 | Algae: 645 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 735
Simulated Sec 250 | Algae: 674 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 763
Simulated Sec 251 | Algae: 708 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 797
Simulated Sec 252 | Algae: 724 | Sardine: 16 | Crab: 24 | Shark: 6 | Total: 811
Simulated Sec 253 | Algae: 737 | Sardine: 14 | Crab: 23 | Shark: 6 | Total: 823
Simulated Sec 254 | Algae: 745 | Sardine: 12 | Crab: 23 | Shark: 6 | Total: 828
Simulated Sec 255 | Algae: 745 | Sardine: 11 | Crab: 23 | Shark: 6 | Total: 826
Simulated Sec 256 | Algae: 745 | Sardine: 11 | Crab: 23 | Shark: 6 | Total: 826
Simulated Sec 257 | Algae: 755 | Sardine: 11 | Crab: 23 | Shark: 6 | Total: 836
Simulated Sec 258 | Algae: 807 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 888
Simulated Sec 259 | Algae: 856 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 936
Simulated Sec 260 | Algae: 900 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 980
Simulated Sec 261 | Algae: 930 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1009
Simulated Sec 262 | Algae: 935 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1013
Simulated Sec 263 | Algae: 977 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1054
Simulated Sec 264 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1071
Simulated Sec 265 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1070
Simulated Sec 266 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1070
Simulated Sec 267 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1069
Simulated Sec 268 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1069
Simulated Sec 269 | Algae: 996 | Sardine: 11 | Crab: 22 | Shark: 6 | Total: 1067
