
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 1987 | Sardine: 199 | Crab: 15 | Shark: 9 | Total: 2211
Simulated Sec 42 | Algae: 272 | Sardine: 303 | Crab: 3 | Shark: 15 | Total: 916
Simulated Sec 43 | Algae: 250 | Sardine: 295 | Crab: 3 | Shark: 15 | Total: 903
Simulated Sec 44 | Algae: 246 | Sardine: 275 | Crab: 3 | Shark: 15 | Total: 902
Simulated Sec 45 | Algae: 234 | Sardine: 250 | Crab: 3 | Shark: 15 | Total: 893
Simulated Sec 46 | Algae: 220 | Sardine: 243 | Crab: 3 | Shark: 15 | Total: 884
Simulated Sec 47 | Algae: 217 | Sardine: 231 | Crab: 3 | Shark: 15 | Total: 884
Simulated Sec 48 | Algae: 219 | Sardine: 221 | Crab: 3 | Shark: 15 | Total: 886
Simulated Sec 49 | Algae: 214 | Sardine: 204 | Crab: 3 | Shark: 15 | Total: 882
Simulated Sec 50 | Algae: 199 | Sardine: 201 | Crab: 3 | Shark: 15 | Total: 871
Simulated Sec 51 | Algae: 188 | Sardine: 188 | Crab: 3 | Shark: 15 | Total: 860
Simulated Sec 52 | Algae: 185 | Sardine: 172 | Crab: 3 | Shark: 15 | Total: 856
Simulated Sec 53 | Algae: 184 | Sardine: 150 | Crab: 3 | Shark: 15 | Total: 852
Simulated Sec 54 | Algae: 174 | Sardine: 141 | Crab: 3 | Shark: 15 | Total: 840
Simulated Sec 55 | Algae: 173 | Sardine: 135 | Crab: 3 | Shark: 15 | Total: 837
Simulated Sec 56 | Algae: 171 | Sardine: 125 | Crab: 3 | Shark: 15 | Total: 835
Simulated Sec 57 | Algae: 165 | Sardine: 118 | Crab: 3 | Shark: 15 | Total: 829
Simulated Sec 58 | Algae: 158 | Sardine: 108 | Crab: 3 | Shark: 15 | Total: 823
Simulated Sec 59 | Algae: 150 | Sardine: 97 | Crab: 3 | Shark: 15 | Total: 815
Simulated Sec 60 | Algae: 149 | Sardine: 87 | Crab: 3 | Shark: 15 | Total: 814
Simulated Sec 61 | Algae: 142 | Sardine: 81 | Crab: 3 | Shark: 15 | Total: 807
Simulated Sec 62 | Algae: 135 | Sardine: 78 | Crab: 3 | Shark: 15 | Total: 740
Simulated Sec 63 | Algae: 133 | Sardine: 78 | Crab: 3 | Shark: 15 | Total: 733
Simulated Sec 64 | Algae: 128 | Sardine: 72 | Crab: 3 | Shark: 15 | Total: 724
Simulated Sec 65 | Algae: 123 | Sardine: 72 | Crab: 3 | Shark: 15 | Total: 712
Simulated Sec 66 | Algae: 122 | Sardine: 68 | Crab: 2 | Shark: 15 | Total: 709
Simulated Sec 67 | Algae: 119 | Sardine: 65 | Crab: 2 | Shark: 15 | Total: 705
Simulated Sec 68 | Algae: 116 | Sardine: 66 | Crab: 1 | Shark: 13 | Total: 704
Simulated Sec 69 | Algae: 117 | Sardine: 62 | Crab: 1 | Shark: 13 | Total: 704
Simulated Sec 70 | Algae: 115 | Sardine: 55 | Crab: 1 | Shark: 13 | Total: 701
Simulated Sec 71 | Algae: 117 | Sardine: 54 | Crab: 1 | Shark: 12 | Total: 701
Simulated Sec 72 | Algae: 103 | Sardine: 52 | Crab: 1 | Shark: 12 | Total: 686
Simulated Sec 73 | Algae: 98 | Sardine: 50 | Crab: 1 | Shark: 12 | Total: 677
Simulated Sec 74 | Algae: 97 | Sardine: 48 | Crab: 1 | Shark: 12 | Total: 667
Simulated Sec 75 | Algae: 100 | Sardine: 45 | Crab: 1 | Shark: 12 | Total: 663
Simulated Sec 76 | Algae: 102 | Sardine: 41 | Crab: 1 | Shark: 11 | Total: 661
Simulated Sec 77 | Algae: 103 | Sardine: 39 | Crab: 0 | Shark: 11 | Total: 655
COLLAPSE: Species extinct!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fd04082f610, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fcee0001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fcee0013f50, refCount 1, unCloseable false]
Finished.
