
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 996 | Sardine: 100 | Crab: 10 | Shark: 3 | Total: 1109
Simulated Sec 29 | Algae: 1142 | Sardine: 112 | Crab: 10 | Shark: 4 | Total: 1343
Simulated Sec 30 | Algae: 1185 | Sardine: 106 | Crab: 10 | Shark: 4 | Total: 1387
Simulated Sec 31 | Algae: 1197 | Sardine: 101 | Crab: 10 | Shark: 4 | Total: 1400
Simulated Sec 32 | Algae: 1215 | Sardine: 100 | Crab: 10 | Shark: 4 | Total: 1419
Simulated Sec 33 | Algae: 1209 | Sardine: 103 | Crab: 10 | Shark: 4 | Total: 1417
Simulated Sec 34 | Algae: 1198 | Sardine: 105 | Crab: 10 | Shark: 4 | Total: 1409
Simulated Sec 35 | Algae: 1190 | Sardine: 103 | Crab: 10 | Shark: 4 | Total: 1404
Simulated Sec 36 | Algae: 1178 | Sardine: 101 | Crab: 10 | Shark: 4 | Total: 1396
Simulated Sec 37 | Algae: 1163 | Sardine: 99 | Crab: 10 | Shark: 4 | Total: 1384
Simulated Sec 38 | Algae: 1156 | Sardine: 101 | Crab: 10 | Shark: 4 | Total: 1380
Simulated Sec 39 | Algae: 1146 | Sardine: 93 | Crab: 10 | Shark: 4 | Total: 1373
Simulated Sec 40 | Algae: 1137 | Sardine: 88 | Crab: 10 | Shark: 4 | Total: 1364
Simulated Sec 41 | Algae: 1123 | Sardine: 80 | Crab: 10 | Shark: 4 | Total: 1355
Simulated Sec 42 | Algae: 1222 | Sardine: 79 | Crab: 10 | Shark: 4 | Total: 1454
Simulated Sec 43 | Algae: 1284 | Sardine: 74 | Crab: 10 | Shark: 4 | Total: 1517
Simulated Sec 44 | Algae: 1353 | Sardine: 71 | Crab: 10 | Shark: 4 | Total: 1588
Simulated Sec 45 | Algae: 1402 | Sardine: 68 | Crab: 10 | Shark: 4 | Total: 1637
Simulated Sec 46 | Algae: 1443 | Sardine: 68 | Crab: 10 | Shark: 4 | Total: 1678
Simulated Sec 47 | Algae: 1485 | Sardine: 65 | Crab: 10 | Shark: 4 | Total: 1720
Simulated Sec 48 | Algae: 1526 | Sardine: 60 | Crab: 10 | Shark: 4 | Total: 1761
Simulated Sec 49 | Algae: 1570 | Sardine: 56 | Crab: 10 | Shark: 4 | Total: 1805
Simulated Sec 50 | Algae: 1613 | Sardine: 55 | Crab: 10 | Shark: 4 | Total: 1848
Simulated Sec 51 | Algae: 1664 | Sardine: 53 | Crab: 10 | Shark: 4 | Total: 1899
Simulated Sec 52 | Algae: 1714 | Sardine: 51 | Crab: 10 | Shark: 4 | Total: 1949
Simulated Sec 53 | Algae: 1767 | Sardine: 44 | Crab: 10 | Shark: 4 | Total: 2002
Simulated Sec 54 | Algae: 1807 | Sardine: 42 | Crab: 10 | Shark: 4 | Total: 2041
Simulated Sec 55 | Algae: 1837 | Sardine: 41 | Crab: 10 | Shark: 4 | Total: 2071
Simulated Sec 56 | Algae: 1879 | Sardine: 36 | Crab: 10 | Shark: 4 | Total: 2111
Simulated Sec 57 | Algae: 1948 | Sardine: 30 | Crab: 10 | Shark: 4 | Total: 2178
Simulated Sec 58 | Algae: 1987 | Sardine: 28 | Crab: 10 | Shark: 4 | Total: 2217
Simulated Sec 59 | Algae: 2024 | Sardine: 26 | Crab: 10 | Shark: 4 | Total: 2255
Simulated Sec 60 | Algae: 2063 | Sardine: 23 | Crab: 10 | Shark: 4 | Total: 2294
Simulated Sec 61 | Algae: 2095 | Sardine: 19 | Crab: 10 | Shark: 4 | Total: 2326
Simulated Sec 62 | Algae: 2131 | Sardine: 12 | Crab: 10 | Shark: 4 | Total: 2318
Simulated Sec 63 | Algae: 2301 | Sardine: 12 | Crab: 10 | Shark: 4 | Total: 2486
Simulated Sec 64 | Algae: 2449 | Sardine: 12 | Crab: 10 | Shark: 4 | Total: 2633
Simulated Sec 65 | Algae: 2551 | Sardine: 12 | Crab: 10 | Shark: 4 | Total: 2736
Simulated Sec 66 | Algae: 2656 | Sardine: 12 | Crab: 10 | Shark: 4 | Total: 2841
Simulated Sec 67 | Algae: 2729 | Sardine: 13 | Crab: 10 | Shark: 4 | Total: 2915
Simulated Sec 68 | Algae: 2786 | Sardine: 13 | Crab: 10 | Shark: 4 | Total: 2971
Simulated Sec 69 | Algae: 2837 | Sardine: 14 | Crab: 10 | Shark: 4 | Total: 3020
Simulated Sec 70 | Algae: 2885 | Sardine: 15 | Crab: 10 | Shark: 4 | Total: 3067
Simulated Sec 71 | Algae: 2942 | Sardine: 18 | Crab: 10 | Shark: 4 | Total: 3125
Simulated Sec 72 | Algae: 2997 | Sardine: 18 | Crab: 10 | Shark: 4 | Total: 3179
Simulated Sec 73 | Algae: 3036 | Sardine: 19 | Crab: 10 | Shark: 4 | Total: 3219
Simulated Sec 74 | Algae: 3120 | Sardine: 19 | Crab: 10 | Shark: 4 | Total: 3300
Simulated Sec 75 | Algae: 3149 | Sardine: 21 | Crab: 10 | Shark: 4 | Total: 3331
Simulated Sec 76 | Algae: 3206 | Sardine: 23 | Crab: 10 | Shark: 4 | Total: 3388
Simulated Sec 77 | Algae: 3276 | Sardine: 26 | Crab: 10 | Shark: 4 | Total: 3459
Simulated Sec 78 | Algae: 3305 | Sardine: 34 | Crab: 10 | Shark: 4 | Total: 3491
Simulated Sec 79 | Algae: 3356 | Sardine: 40 | Crab: 10 | Shark: 4 | Total: 3547
Simulated Sec 80 | Algae: 3378 | Sardine: 48 | Crab: 10 | Shark: 4 | Total: 3571
Simulated Sec 81 | Algae: 3379 | Sardine: 59 | Crab: 10 | Shark: 4 | Total: 3577
Simulated Sec 82 | Algae: 3405 | Sardine: 63 | Crab: 10 | Shark: 4 | Total: 3605
Simulated Sec 83 | Algae: 3552 | Sardine: 66 | Crab: 10 | Shark: 4 | Total: 3754
Simulated Sec 84 | Algae: 3809 | Sardine: 68 | Crab: 10 | Shark: 4 | Total: 4012
Simulated Sec 85 | Algae: 4045 | Sardine: 78 | Crab: 10 | Shark: 4 | Total: 4253
Simulated Sec 86 | Algae: 4167 | Sardine: 109 | Crab: 10 | Shark: 4 | Total: 4400
Simulated Sec 87 | Algae: 4221 | Sardine: 149 | Crab: 10 | Shark: 4 | Total: 4491
Simulated Sec 88 | Algae: 4299 | Sardine: 169 | Crab: 10 | Shark: 4 | Total: 4588
Simulated Sec 89 | Algae: 4376 | Sardine: 195 | Crab: 10 | Shark: 4 | Total: 4681
Simulated Sec 90 | Algae: 4415 | Sardine: 219 | Crab: 10 | Shark: 4 | Total: 4737
Simulated Sec 91 | Algae: 4463 | Sardine: 246 | Crab: 10 | Shark: 4 | Total: 4799
Simulated Sec 92 | Algae: 4488 | Sardine: 258 | Crab: 10 | Shark: 4 | Total: 4837
Simulated Sec 93 | Algae: 4549 | Sardine: 259 | Crab: 10 | Shark: 4 | Total: 4893
Simulated Sec 94 | Algae: 4604 | Sardine: 264 | Crab: 10 | Shark: 4 | Total: 4949
Simulated Sec 95 | Algae: 4677 | Sardine: 269 | Crab: 10 | Shark: 4 | Total: 5024
Simulated Sec 96 | Algae: 4748 | Sardine: 271 | Crab: 10 | Shark: 4 | Total: 5097
Simulated Sec 97 | Algae: 4756 | Sardine: 286 | Crab: 10 | Shark: 4 | Total: 5118
Simulated Sec 98 | Algae: 4792 | Sardine: 301 | Crab: 10 | Shark: 4 | Total: 5165
Simulated Sec 99 | Algae: 4903 | Sardine: 311 | Crab: 10 | Shark: 4 | Total: 5287
Simulated Sec 100 | Algae: 4901 | Sardine: 319 | Crab: 10 | Shark: 4 | Total: 5297
Simulated Sec 101 | Algae: 4945 | Sardine: 320 | Crab: 10 | Shark: 4 | Total: 5347
Simulated Sec 102 | Algae: 4949 | Sardine: 307 | Crab: 10 | Shark: 4 | Total: 5358
Simulated Sec 103 | Algae: 5034 | Sardine: 290 | Crab: 10 | Shark: 4 | Total: 5448
Simulated Sec 104 | Algae: 5286 | Sardine: 298 | Crab: 10 | Shark: 4 | Total: 5717
Simulated Sec 105 | Algae: 5626 | Sardine: 305 | Crab: 10 | Shark: 4 | Total: 6067
Simulated Sec 106 | Algae: 5964 | Sardine: 302 | Crab: 10 | Shark: 4 | Total: 6401
Simulated Sec 107 | Algae: 6123 | Sardine: 294 | Crab: 10 | Shark: 4 | Total: 6560
Simulated Sec 108 | Algae: 6250 | Sardine: 281 | Crab: 10 | Shark: 4 | Total: 6693
Simulated Sec 109 | Algae: 6411 | Sardine: 283 | Crab: 10 | Shark: 4 | Total: 6878
Simulated Sec 110 | Algae: 6460 | Sardine: 315 | Crab: 10 | Shark: 4 | Total: 6964
Simulated Sec 111 | Algae: 6479 | Sardine: 374 | Crab: 10 | Shark: 4 | Total: 7044
Simulated Sec 112 | Algae: 6515 | Sardine: 434 | Crab: 10 | Shark: 4 | Total: 7149
Simulated Sec 113 | Algae: 6400 | Sardine: 497 | Crab: 10 | Shark: 4 | Total: 7101
Simulated Sec 114 | Algae: 6039 | Sardine: 651 | Crab: 10 | Shark: 4 | Total: 6899
Simulated Sec 115 | Algae: 5876 | Sardine: 740 | Crab: 10 | Shark: 4 | Total: 6831
Simulated Sec 116 | Algae: 5679 | Sardine: 828 | Crab: 10 | Shark: 4 | Total: 6727
Simulated Sec 117 | Algae: 5517 | Sardine: 905 | Crab: 10 | Shark: 4 | Total: 6647
Simulated Sec 118 | Algae: 5237 | Sardine: 1024 | Crab: 10 | Shark: 4 | Total: 6489
Simulated Sec 119 | Algae: 5102 | Sardine: 1104 | Crab: 10 | Shark: 4 | Total: 6440
Simulated Sec 120 | Algae: 4851 | Sardine: 1223 | Crab: 10 | Shark: 4 | Total: 6316
Simulated Sec 121 | Algae: 4588 | Sardine: 1312 | Crab: 10 | Shark: 4 | Total: 6151
Simulated Sec 122 | Algae: 4228 | Sardine: 1436 | Crab: 10 | Shark: 4 | Total: 5937
Simulated Sec 123 | Algae: 3958 | Sardine: 1572 | Crab: 10 | Shark: 4 | Total: 5805
Simulated Sec 124 | Algae: 3732 | Sardine: 1660 | Crab: 10 | Shark: 4 | Total: 5676
Simulated Sec 125 | Algae: 3913 | Sardine: 1681 | Crab: 10 | Shark: 4 | Total: 5897
Simulated Sec 126 | Algae: 4209 | Sardine: 1671 | Crab: 10 | Shark: 4 | Total: 6197
Simulated Sec 127 | Algae: 4454 | Sardine: 1651 | Crab: 10 | Shark: 4 | Total: 6448
Simulated Sec 128 | Algae: 4566 | Sardine: 1663 | Crab: 10 | Shark: 4 | Total: 6584
Simulated Sec 129 | Algae: 4567 | Sardine: 1648 | Crab: 10 | Shark: 4 | Total: 6618
Simulated Sec 130 | Algae: 4445 | Sardine: 1660 | Crab: 10 | Shark: 4 | Total: 6545
Simulated Sec 131 | Algae: 4028 | Sardine: 1802 | Crab: 10 | Shark: 4 | Total: 6300
Simulated Sec 132 | Algae: 3984 | Sardine: 1779 | Crab: 10 | Shark: 4 | Total: 6300
Simulated Sec 133 | Algae: 3938 | Sardine: 1703 | Crab: 10 | Shark: 3 | Total: 6304
Simulated Sec 134 | Algae: 3982 | Sardine: 1653 | Crab: 10 | Shark: 3 | Total: 6373
Simulated Sec 135 | Algae: 3956 | Sardine: 1574 | Crab: 10 | Shark: 3 | Total: 6364
Simulated Sec 136 | Algae: 3894 | Sardine: 1454 | Crab: 10 | Shark: 3 | Total: 6318
Simulated Sec 137 | Algae: 3819 | Sardine: 1332 | Crab: 10 | Shark: 3 | Total: 6276
Simulated Sec 138 | Algae: 3673 | Sardine: 1297 | Crab: 10 | Shark: 3 | Total: 6186
Simulated Sec 139 | Algae: 3700 | Sardine: 1212 | Crab: 10 | Shark: 3 | Total: 6219
Simulated Sec 140 | Algae: 3645 | Sardine: 1151 | Crab: 10 | Shark: 3 | Total: 6196
Simulated Sec 141 | Algae: 3667 | Sardine: 1103 | Crab: 10 | Shark: 3 | Total: 6250
Simulated Sec 142 | Algae: 3602 | Sardine: 1064 | Crab: 10 | Shark: 3 | Total: 6226
Simulated Sec 143 | Algae: 3461 | Sardine: 1062 | Crab: 10 | Shark: 3 | Total: 6124
Simulated Sec 144 | Algae: 3335 | Sardine: 1070 | Crab: 10 | Shark: 3 | Total: 6038
Simulated Sec 145 | Algae: 3232 | Sardine: 1073 | Crab: 10 | Shark: 3 | Total: 5985
Simulated Sec 146 | Algae: 3338 | Sardine: 1086 | Crab: 10 | Shark: 3 | Total: 6151
Simulated Sec 147 | Algae: 3364 | Sardine: 1071 | Crab: 10 | Shark: 3 | Total: 6253
Simulated Sec 148 | Algae: 3459 | Sardine: 1060 | Crab: 10 | Shark: 3 | Total: 6366
Simulated Sec 149 | Algae: 3581 | Sardine: 1063 | Crab: 10 | Shark: 3 | Total: 6513
Simulated Sec 150 | Algae: 3556 | Sardine: 1092 | Crab: 10 | Shark: 3 | Total: 6525
Simulated Sec 151 | Algae: 3476 | Sardine: 1120 | Crab: 10 | Shark: 3 | Total: 6492
Simulated Sec 152 | Algae: 3278 | Sardine: 1170 | Crab: 10 | Shark: 3 | Total: 6360
Simulated Sec 153 | Algae: 3175 | Sardine: 1184 | Crab: 10 | Shark: 3 | Total: 6286
Simulated Sec 154 | Algae: 3116 | Sardine: 1170 | Crab: 10 | Shark: 3 | Total: 6272
Simulated Sec 155 | Algae: 2947 | Sardine: 1209 | Crab: 10 | Shark: 3 | Total: 6178
Simulated Sec 156 | Algae: 2929 | Sardine: 1211 | Crab: 10 | Shark: 3 | Total: 6176
Simulated Sec 157 | Algae: 3010 | Sardine: 1192 | Crab: 10 | Shark: 3 | Total: 6248
Simulated Sec 158 | Algae: 3020 | Sardine: 1144 | Crab: 10 | Shark: 3 | Total: 6237
Simulated Sec 159 | Algae: 2648 | Sardine: 1216 | Crab: 10 | Shark: 3 | Total: 5954
Simulated Sec 160 | Algae: 2652 | Sardine: 1195 | Crab: 10 | Shark: 3 | Total: 5958
Simulated Sec 161 | Algae: 2661 | Sardine: 1172 | Crab: 10 | Shark: 3 | Total: 5966
Simulated Sec 162 | Algae: 2692 | Sardine: 1158 | Crab: 10 | Shark: 3 | Total: 5997
Simulated Sec 163 | Algae: 2624 | Sardine: 1132 | Crab: 10 | Shark: 3 | Total: 5930
Simulated Sec 164 | Algae: 2662 | Sardine: 1115 | Crab: 10 | Shark: 3 | Total: 5979
Simulated Sec 165 | Algae: 2557 | Sardine: 1130 | Crab: 10 | Shark: 3 | Total: 5914
Simulated Sec 166 | Algae: 2284 | Sardine: 1149 | Crab: 10 | Shark: 3 | Total: 5712
Simulated Sec 167 | Algae: 2295 | Sardine: 1111 | Crab: 10 | Shark: 3 | Total: 5723
Simulated Sec 168 | Algae: 2282 | Sardine: 1079 | Crab: 10 | Shark: 3 | Total: 5715
Simulated Sec 169 | Algae: 2243 | Sardine: 1064 | Crab: 10 | Shark: 3 | Total: 5696
Simulated Sec 170 | Algae: 2266 | Sardine: 1028 | Crab: 10 | Shark: 3 | Total: 5722
Simulated Sec 171 | Algae: 2370 | Sardine: 986 | Crab: 10 | Shark: 3 | Total: 5825
