
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 3933 | Sardine: 398 | Crab: 20 | Shark: 12 | Total: 4366
Simulated Sec 49 | Algae: 527 | Sardine: 114 | Crab: 20 | Shark: 20 | Total: 2229
Simulated Sec 50 | Algae: 534 | Sardine: 103 | Crab: 20 | Shark: 20 | Total: 2233
Simulated Sec 51 | Algae: 540 | Sardine: 94 | Crab: 20 | Shark: 20 | Total: 2234
Simulated Sec 52 | Algae: 581 | Sardine: 89 | Crab: 20 | Shark: 20 | Total: 2273
Simulated Sec 53 | Algae: 578 | Sardine: 84 | Crab: 20 | Shark: 20 | Total: 2273
Simulated Sec 54 | Algae: 588 | Sardine: 82 | Crab: 20 | Shark: 20 | Total: 2283
Simulated Sec 55 | Algae: 584 | Sardine: 83 | Crab: 20 | Shark: 20 | Total: 2282
Simulated Sec 56 | Algae: 582 | Sardine: 80 | Crab: 20 | Shark: 19 | Total: 2282
Simulated Sec 57 | Algae: 585 | Sardine: 78 | Crab: 20 | Shark: 19 | Total: 2286
Simulated Sec 58 | Algae: 590 | Sardine: 72 | Crab: 20 | Shark: 19 | Total: 2289
Simulated Sec 59 | Algae: 621 | Sardine: 67 | Crab: 20 | Shark: 19 | Total: 2319
Simulated Sec 60 | Algae: 651 | Sardine: 63 | Crab: 20 | Shark: 19 | Total: 2348
Simulated Sec 61 | Algae: 656 | Sardine: 55 | Crab: 20 | Shark: 19 | Total: 2350
Simulated Sec 62 | Algae: 662 | Sardine: 49 | Crab: 20 | Shark: 19 | Total: 2236
Simulated Sec 63 | Algae: 694 | Sardine: 48 | Crab: 20 | Shark: 18 | Total: 2251
Simulated Sec 64 | Algae: 744 | Sardine: 47 | Crab: 20 | Shark: 17 | Total: 2292
Simulated Sec 65 | Algae: 771 | Sardine: 46 | Crab: 20 | Shark: 17 | Total: 2317
Simulated Sec 66 | Algae: 803 | Sardine: 44 | Crab: 20 | Shark: 17 | Total: 2346
Simulated Sec 67 | Algae: 842 | Sardine: 40 | Crab: 20 | Shark: 17 | Total: 2377
Simulated Sec 68 | Algae: 888 | Sardine: 39 | Crab: 20 | Shark: 17 | Total: 2422
Simulated Sec 69 | Algae: 925 | Sardine: 36 | Crab: 20 | Shark: 17 | Total: 2447
Simulated Sec 70 | Algae: 995 | Sardine: 36 | Crab: 20 | Shark: 16 | Total: 2506
Simulated Sec 71 | Algae: 1011 | Sardine: 36 | Crab: 20 | Shark: 16 | Total: 2492
Simulated Sec 72 | Algae: 1041 | Sardine: 32 | Crab: 20 | Shark: 16 | Total: 2474
Simulated Sec 73 | Algae: 1061 | Sardine: 25 | Crab: 20 | Shark: 16 | Total: 2466
Simulated Sec 74 | Algae: 1071 | Sardine: 24 | Crab: 20 | Shark: 16 | Total: 2439
Simulated Sec 75 | Algae: 1084 | Sardine: 23 | Crab: 20 | Shark: 15 | Total: 2396
Simulated Sec 76 | Algae: 1092 | Sardine: 21 | Crab: 20 | Shark: 14 | Total: 2324
Simulated Sec 77 | Algae: 1094 | Sardine: 19 | Crab: 20 | Shark: 14 | Total: 2233
Simulated Sec 78 | Algae: 1115 | Sardine: 18 | Crab: 20 | Shark: 13 | Total: 2192
Simulated Sec 79 | Algae: 1176 | Sardine: 16 | Crab: 20 | Shark: 13 | Total: 2203
Simulated Sec 80 | Algae: 1232 | Sardine: 15 | Crab: 20 | Shark: 13 | Total: 2210
Simulated Sec 81 | Algae: 1282 | Sardine: 14 | Crab: 20 | Shark: 12 | Total: 2182
Simulated Sec 82 | Algae: 1303 | Sardine: 13 | Crab: 20 | Shark: 12 | Total: 2137
Simulated Sec 83 | Algae: 1344 | Sardine: 11 | Crab: 20 | Shark: 11 | Total: 2136
Simulated Sec 84 | Algae: 1432 | Sardine: 10 | Crab: 20 | Shark: 10 | Total: 2159
Simulated Sec 85 | Algae: 1548 | Sardine: 10 | Crab: 20 | Shark: 10 | Total: 2212
Simulated Sec 86 | Algae: 1655 | Sardine: 9 | Crab: 20 | Shark: 9 | Total: 2278
Simulated Sec 87 | Algae: 1823 | Sardine: 9 | Crab: 20 | Shark: 9 | Total: 2411
Simulated Sec 88 | Algae: 1875 | Sardine: 7 | Crab: 20 | Shark: 9 | Total: 2440
Simulated Sec 89 | Algae: 1927 | Sardine: 3 | Crab: 20 | Shark: 9 | Total: 2462
Simulated Sec 90 | Algae: 1973 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2467
Simulated Sec 91 | Algae: 2042 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2500
Simulated Sec 92 | Algae: 2078 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2477
Simulated Sec 93 | Algae: 2108 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2465
Simulated Sec 94 | Algae: 2138 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2461
Simulated Sec 95 | Algae: 2198 | Sardine: 2 | Crab: 20 | Shark: 8 | Total: 2484
Simulated Sec 96 | Algae: 2229 | Sardine: 0 | Crab: 20 | Shark: 8 | Total: 2486
COLLAPSE: Species extinct!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7f69bc8a8f80, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7f685c001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7f685c013ea0, refCount 1, unCloseable false]
Finished.
