
=== LOADING SOUNDS ===
? ?m thanh: nhacnen.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhspawn.mp3
? ?m thanh: amthanhcull.mp3
==== JavaSound Minim Error ====
==== Don't know the ID3 code TSSE

? ?m thanh: amthanhbutton.mp3
=== SOUND LOADING DONE ===

? Kh?i ??ng nh?c n?n...
? Nh?c n?n ?ang ph?t (volume: 0.50)
Setup Done
Simulated Sec 1 | Algae: 988 | Sardine: 101 | Crab: 20 | Shark: 6 | Total: 1115
Simulated Sec 70 | Algae: 53 | Sardine: 68 | Crab: 20 | Shark: 7 | Total: 486
Simulated Sec 71 | Algae: 52 | Sardine: 66 | Crab: 20 | Shark: 7 | Total: 481
Simulated Sec 72 | Algae: 54 | Sardine: 65 | Crab: 20 | Shark: 7 | Total: 482
Simulated Sec 73 | Algae: 54 | Sardine: 65 | Crab: 20 | Shark: 7 | Total: 481
Simulated Sec 74 | Algae: 54 | Sardine: 63 | Crab: 20 | Shark: 7 | Total: 480
Simulated Sec 75 | Algae: 54 | Sardine: 60 | Crab: 20 | Shark: 7 | Total: 480
Simulated Sec 76 | Algae: 54 | Sardine: 59 | Crab: 20 | Shark: 7 | Total: 477
Simulated Sec 77 | Algae: 54 | Sardine: 51 | Crab: 20 | Shark: 7 | Total: 477
Simulated Sec 78 | Algae: 55 | Sardine: 48 | Crab: 21 | Shark: 7 | Total: 477
Simulated Sec 79 | Algae: 59 | Sardine: 45 | Crab: 21 | Shark: 7 | Total: 476
Simulated Sec 80 | Algae: 59 | Sardine: 42 | Crab: 21 | Shark: 7 | Total: 466
Simulated Sec 81 | Algae: 59 | Sardine: 36 | Crab: 21 | Shark: 7 | Total: 464
Simulated Sec 82 | Algae: 67 | Sardine: 33 | Crab: 19 | Shark: 7 | Total: 468
Simulated Sec 83 | Algae: 70 | Sardine: 28 | Crab: 19 | Shark: 7 | Total: 469
Simulated Sec 84 | Algae: 70 | Sardine: 25 | Crab: 19 | Shark: 7 | Total: 463
Simulated Sec 85 | Algae: 70 | Sardine: 20 | Crab: 19 | Shark: 7 | Total: 455
Simulated Sec 86 | Algae: 70 | Sardine: 16 | Crab: 19 | Shark: 7 | Total: 449
Simulated Sec 87 | Algae: 72 | Sardine: 11 | Crab: 17 | Shark: 7 | Total: 444
Simulated Sec 88 | Algae: 74 | Sardine: 7 | Crab: 17 | Shark: 7 | Total: 440
Simulated Sec 89 | Algae: 77 | Sardine: 4 | Crab: 17 | Shark: 7 | Total: 440
Simulated Sec 90 | Algae: 80 | Sardine: 3 | Crab: 17 | Shark: 7 | Total: 434
Simulated Sec 91 | Algae: 80 | Sardine: 2 | Crab: 17 | Shark: 7 | Total: 427
Simulated Sec 92 | Algae: 80 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 423
Simulated Sec 93 | Algae: 80 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 417
Simulated Sec 94 | Algae: 90 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 425
Simulated Sec 95 | Algae: 90 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 412
Simulated Sec 96 | Algae: 90 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 404
Simulated Sec 97 | Algae: 98 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 400
Simulated Sec 98 | Algae: 98 | Sardine: 1 | Crab: 17 | Shark: 7 | Total: 381
Simulated Sec 99 | Algae: 104 | Sardine: 0 | Crab: 17 | Shark: 7 | Total: 377
COLLAPSE: Species extinct!
X11Util.Display: Shutdown (JVM shutdown: true, open (no close attempt): 3/3, reusable (open, marked uncloseable): 0, pending (open in creation order): 3)
X11Util: Open X11 Display Connections: 3
X11Util: Open[0]: NamedX11Display[:1, 0x7fba7c819130, refCount 1, unCloseable false]
X11Util: Open[1]: NamedX11Display[:1, 0x7fb930001500, refCount 1, unCloseable false]
X11Util: Open[2]: NamedX11Display[:1, 0x7fb930013ea0, refCount 1, unCloseable false]
Finished.
